data/circles/circles_sep_factor_0.4_2000_seed=21.csv,x,y,label
78,1.2240584581317204,0.2607722989906271,0
79,1.182643263643862,0.14411556841547407,0
80,0.6451757902173184,0.4369252226497503,0
81,0.7964891063486671,0.6807285268756473,0
82,0.656591473113933,0.46741479607748415,0
83,0.7972713525128426,0.5307559995215149,0
84,0.9866494258274647,0.6901989454129348,0
85,0.9249587175952183,0.5856914223106827,0
86,0.86753646444864,0.20202328591357394,0
87,0.4889661038534804,0.5916597351884136,0
88,0.5734835595461336,0.36719232270708846,0
89,0.8914294173305576,0.4602192474903357,0
90,0.6845418317485993,0.3551636171828144,0
91,0.8484256741685035,0.8346131651434398,0
92,0.49797303652839503,0.49725655161216215,0
93,1.026395427021351,0.6043955476590374,0
94,0.7109606818193154,0.5633364882226156,0
95,0.9088631599350797,0.7652905408470975,0
96,0.5038706017940434,0.3949810188212604,0
97,0.8752189523081795,0.6591052140638781,0
98,0.86513426080815,0.6598523659318074,0
99,0.9892495538452781,0.6745082164931357,0
100,1.3229704018464448,0.45296053022912286,0
101,0.7338601107239273,0.3025100943381793,0
102,0.920730541918269,0.6459945809017664,0
103,0.7663659627748843,0.3736536733298649,0
104,1.1868414689065312,0.6916690982754449,0
105,0.9553989021096356,0.34394517299839644,0
106,0.8531480614601737,0.7180205144472417,0
107,1.1273932664424566,0.7404964911019174,0
108,0.9925010576189378,0.3167579731236422,0
109,0.7329502918377143,0.6501484707878942,0
110,0.7513398501856757,0.5803316012486479,0
111,0.7038493503925052,0.9027838138282607,0
112,0.6779162052898907,0.7950584800113505,0
113,0.8971752653335705,0.5809359334592458,0
114,0.7825099158045412,0.1810927331445094,0
115,0.6287139681065128,0.8801559530570287,0
116,0.61982853388638,0.2547126634745397,0
117,0.9361778466224415,0.41136111123047897,0
118,1.0075306973247804,0.6682376836051562,0
119,0.47334696564529066,0.5419824452778269,0
120,1.0411130546857763,0.7212048396105821,0
121,0.7074923913276809,0.7205729696408657,0
122,0.6854039039473337,0.5642674006921731,0
123,0.8403076723663783,0.9917159568746348,0
124,0.728718423941116,1.0195798544768617,0
125,0.928978361692983,0.40324611672776794,0
126,0.8430896462151739,0.978966281264448,0
127,0.29420709626021685,0.6025601117397229,0
128,0.7845680946766237,0.5409932751592172,0
129,0.6865566312979988,0.6537384581701357,0
130,0.48602401203417345,0.687350941756237,0
131,0.5781841280433022,0.7031431004527402,0
132,0.6466989789078943,0.5776917243785803,0
133,0.48588146952226086,0.5934909857077728,0
134,0.7384681236215562,0.5168674532934616,0
135,0.9051471205723889,0.5453550332316308,0
136,1.009536447718324,0.6807949031260988,0
137,0.5348443404763727,0.6264752014859629,0
138,0.7175108823371039,0.773111775813809,0
139,0.4376766915297293,0.7809867408693509,0
140,0.7133417861893842,0.7914712706260755,0
141,0.8753933080234835,0.2597890972048805,0
142,0.5672488920036086,0.6366870383569027,0
143,0.7010057785496548,1.1557627630146339,0
144,0.32917866792679895,0.6074195037770547,0
145,0.555701844389451,0.9710242523898832,0
146,0.8101130692902625,0.6442855220700585,0
147,0.7694418296002457,0.782495592872871,0
148,0.8003940332951425,0.8166538022537989,0
149,0.7027413071286455,0.8094578143151224,0
150,0.4130654129597488,0.6228415576147835,0
151,0.6813838686740776,0.671055080405851,0
152,0.37985564331219657,0.7736661234543505,0
153,0.6667572403379907,0.9501324268331461,0
154,0.4284641924048426,0.7934102414776497,0
155,0.6751475550035374,0.6988229388048659,0
156,0.7508969282912106,0.8632928250603987,0
157,0.3526882258893205,0.9616322715647642,0
158,0.4895608310531169,1.1538734191502964,0
159,0.5111437705244196,1.1475899472798161,0
160,0.9949745496097231,0.9656845074808107,0
161,0.6396407136862979,0.7807428446708838,0
162,0.5555713280286269,1.0196220875107573,0
163,0.9285867425634516,1.1090185208678414,0
164,0.3606684870305352,1.12210438510925,0
165,0.3767844420918979,1.2333014399868218,0
166,0.7535823102789599,0.9730259127221961,0
167,0.2618519717173001,1.0005826928087513,0
168,0.36516865114474795,0.7269017792619414,0
169,0.46836892966868265,0.5533398468283103,0
170,0.4996638658542671,0.9524496712947635,0
171,0.6540139519768592,0.759988244379154,0
172,0.37402958403804837,1.152356060121475,0
173,0.7147714065259205,0.5498337155617068,0
174,0.5716274922650071,1.0891873830407681,0
175,0.3148599917588263,1.0887900751857558,0
176,0.39856561737106416,0.8175133368409266,0
177,0.19801908362649148,1.1658486609611403,0
178,0.23635495121162273,0.24023214650023528,0
179,0.13374569440569034,0.7389961747423704,0
180,0.1418500578038135,1.17741476293202,0
181,0.20314889169469838,0.7861445763819997,0
182,0.3990760490361153,1.0117950223283871,0
183,0.09927803996376744,0.523647108094931,0
184,0.17827851332952227,0.9978942947812537,0
185,0.3090864560483939,1.0097135865117122,0
186,0.21032566470168226,1.0905707664949058,0
187,0.41907322558002846,0.9122168578915469,0
188,0.46352937988257314,0.9743903437061818,0
189,0.4059043870216734,0.6127803183748646,0
190,0.4154616634609748,0.8912667271285019,0
191,0.44280890067310585,0.9735862517729765,0
192,0.2687659984867532,1.0209332914127391,0
193,0.6544899399355025,1.045158297777542,0
194,0.3537351037101281,0.9685928233800694,0
195,0.5484800939771454,0.8107677388478244,0
196,0.3402336341891003,0.8740345810118998,0
197,0.03852430284569458,1.100656986950754,0
198,0.5089864184122354,0.8911686102178633,0
199,0.29028487812264275,1.0777527699298461,0
200,0.6692238260966168,0.9438566165527905,0
201,0.6999868294311793,1.2375271988715324,0
202,-0.06296837461014215,0.942582919188262,0
203,0.40095956865500915,0.9168057032166024,0
204,0.5048625865463945,1.0405136234756105,0
205,0.3950369675652316,0.9250510755939503,0
206,-0.06949599183115635,1.041800582829791,0
207,0.06139143889189422,1.1322598137967623,0
208,0.312871357522376,1.5460268539293542,0
209,0.33633168822137965,0.6160463257274268,0
210,0.7059500250028877,1.078658147817995,0
211,0.4869991206559565,1.2621931838115508,0
212,0.06170700571996085,0.7813928492139935,0
213,0.4016792723876137,0.7706244753110767,0
214,-0.13118784151014415,0.8460486505889506,0
215,0.18333959816829917,1.1113629106200547,0
216,0.12208909962444893,0.8433695967834577,0
217,0.2915827157695326,1.0073631650591421,0
218,0.3573736599433365,0.734271286384277,0
219,0.6060436485194719,0.7560369303226152,0
220,0.4081580882432555,1.1730524746397086,0
221,0.03393618023753267,0.9737449129758833,0
222,0.07739364040490204,1.1209846584452414,0
223,0.3648535638099911,0.9931770044090749,0
224,0.215134800410873,0.8583665327348001,0
225,0.3097386591624792,1.129394827275899,0
226,0.11669034573428072,0.8039929313619152,0
227,0.3598221185870304,0.8170955629961585,0
228,0.04463522267134311,0.8493592645596835,0
229,0.19862301382002379,0.9926484454958268,0
230,-0.12267388679475044,0.9041763674798861,0
231,0.00977808370462871,1.18435105371421,0
232,0.5937991952115301,1.341880880534067,0
233,0.46317237455182025,1.3218786699236609,0
234,0.0234087303286621,0.9399170254337348,0
235,-0.12254616325709398,1.2180924654665815,0
236,0.15555341507992326,0.8340734580194247,0
237,0.20427487040743642,1.0099878289017972,0
238,0.2856344456920176,0.9737370573536435,0
239,-0.030716451781360066,1.017949804222307,0
240,0.06427485856454718,1.1918554329988758,0
241,0.01389389017826162,0.9295058723846009,0
242,0.09397659293709498,0.7706854604481858,0
243,-0.04399273244931346,1.1563427412102656,0
244,-0.1330020163091437,1.2186300169927649,0
245,-0.0787660707554102,0.9588207449343518,0
246,0.1342785658607588,1.0286090341225074,0
247,-0.22491906202763204,0.6847214334321777,0
248,0.05844182136574804,0.8082279366539984,0
249,-0.056447403795861564,1.1208329272999147,0
250,-0.04435152459694363,0.8882674451120275,0
251,-0.2307626942832363,1.0223413739451543,0
252,0.4500437760617057,0.8121611638247992,0
253,-0.30806631049257577,0.9199247565912909,0
254,0.21385696678742808,0.9420761631809498,0
255,-0.05638741885934809,0.984262457137488,0
256,-0.005694291241096043,0.8114467449703535,0
257,-0.29544769159436407,0.9918841546334521,0
258,0.3203169868033484,0.6653573760243938,0
259,-0.10917660559451306,0.9434842643662242,0
260,-0.15139056017530894,1.0243271811238157,0
261,-0.2028001124843271,1.1592375866619027,0
262,-0.23665744766152558,0.7129487529678259,0
263,-0.12173739504137576,1.1134812799785987,0
264,0.48432810058263925,0.9579953091153257,0
265,0.24039053121912274,0.6880889951973241,0
266,0.0836848221913907,1.282513166422568,0
267,-0.11738020602135368,1.1809310890166567,0
268,-0.16791996873546805,0.8996897425601247,0
269,-0.14988045686079887,1.136071994552583,0
270,-0.48983623632540235,1.279174715720369,0
271,-0.17220225592594995,0.8813684500400067,0
272,0.09848435455066801,1.0401740955228191,0
273,0.3788538512592534,0.7725545106050634,0
274,-0.18501230800190271,0.9012803998453138,0
275,0.1196271471291441,0.8404217987347429,0
276,-0.4464916401977893,0.48455391679099413,0
277,-0.4796803644726627,0.9878775591972142,0
278,-0.3414322633775392,1.2211320853689824,0
279,-0.5002168873362578,0.9474595876418275,0
280,-0.4875803481690284,0.9297306887475408,0
281,-0.3648060861505501,0.8613391609045862,0
282,-0.6040030890569756,1.138939395800702,0
283,-0.370824791492656,0.8506994411405657,0
284,-0.3559405907924535,0.8443592273665026,0
285,0.0022272625101077137,1.1634661841604108,0
286,-0.21454763187938708,0.7339291088405661,0
287,-0.23044280962459363,0.8513942712778029,0
288,-0.7316774639643828,0.8052320611931594,0
289,-0.2458817802700886,0.7889987608688018,0
290,-0.35543751776171095,1.1245134779636397,0
291,-0.07923398622518443,0.5582815135622479,0
292,-0.21513938432312152,0.9632060832819973,0
293,-0.2182046104160393,0.8273253634335436,0
294,-0.2579566821380611,0.5047110395023815,0
295,-0.382625702764228,1.0730543962162613,0
296,-0.5755964248243022,0.8206200684625445,0
297,-0.4754472664753524,0.9593603294747106,0
298,-0.10600089213993635,0.8279218963745955,0
299,0.06116448453925344,0.8075767517081018,0
300,-0.1711418155275469,1.0283926630178506,0
301,-0.5831925230174985,0.7291778043952564,0
302,-0.3432036087612568,0.6930742238767307,0
303,-0.6505219748798039,0.8531660742295017,0
304,-0.6726231882706576,0.878132995977737,0
305,-0.47070393788268294,1.010814941701033,0
306,-0.1703241253191503,0.5529054263959297,0
307,-0.4616729565257953,1.0508113961243164,0
308,0.13328666140391682,0.9061446553746226,0
309,-0.3585978491667964,0.7726979906150492,0
310,0.07639643951866554,0.8152672296098742,0
311,-0.30554044390524915,1.0656326648632548,0
312,-0.6823445706008933,0.6041016413839895,0
313,-0.6873080148030971,0.8788779565845101,0
314,-0.28263978352023444,0.7187360131380448,0
315,-0.06705570951116813,0.729204903758826,0
316,-0.3879403808750912,0.8275407700418758,0
317,-0.6745055701489607,0.7837388561134707,0
318,-0.4893826992282039,0.5764493871709593,0
319,-0.4930535064317768,0.6513680342965891,0
320,-0.28577464627475746,0.6245411244432773,0
321,-0.7162233152292031,0.6573705242722595,0
322,-0.4161036017739885,1.1110273793163463,0
323,-0.7404774502436758,0.9729880360840573,0
324,-0.349605505272161,0.769188536579086,0
325,-0.36597095712041033,0.9582039529642593,0
326,-0.6106922065778952,0.4292949000503743,0
327,-0.49266157443600983,0.7554824779007686,0
328,-0.48854574253245886,0.9448627040997095,0
329,-0.11291578634704058,0.7706263422858737,0
330,-0.3204086650096353,0.8868065920067899,0
331,-0.6281593429302621,0.6458049039420997,0
332,-0.8077316030341752,0.426918229878948,0
333,-0.4459306552260973,0.9414432282950549,0
334,-0.6931923951660477,0.9936348140966353,0
335,-0.5184331148681953,0.8172652702878433,0
336,-0.7143219938121707,0.6810431002706743,0
337,-0.4050512846503789,0.9182277312269881,0
338,-0.5975189385963587,1.002705580490741,0
339,-0.46348476788020293,0.5622202231041433,0
340,-0.2707881902363777,0.8077990432852429,0
341,-0.14864931920306546,0.6649926889526375,0
342,-0.9857951723988676,0.9541720211134488,0
343,-0.20681584233132128,0.7766225523220033,0
344,-0.5231622883295985,1.258176809048942,0
345,-0.36102927804347207,0.9767230515950652,0
346,-0.6667466855024506,0.6885877498830992,0
347,-0.8343130673934753,0.6055329247863741,0
348,-0.6004654503677432,0.9170360936864663,0
349,-0.2050302640189266,1.1245079336131738,0
350,-0.5306112437098542,0.8521844802977243,0
351,-0.4978586675826414,0.7853749999291197,0
352,-0.2783448188480978,0.6745218909547853,0
353,-0.6592887740970274,0.5132702447597901,0
354,-0.880006002577377,0.8824566418318083,0
355,-0.40785755228679565,0.9750608906203532,0
356,-0.4238324985443411,0.5979312995454757,0
357,-0.24795605571990958,0.894706347847159,0
358,-0.6925839542836697,0.7844834328182979,0
359,-0.799292671120766,0.6310815719029297,0
360,-0.5812667359885882,0.6974174872394837,0
361,-0.6020295648624119,0.8091339630358959,0
362,-0.9628850737375325,1.0252444007635626,0
363,-0.2366354029837196,0.6240537850346266,0
364,-0.5581842651617824,0.9571411502591008,0
365,-0.6517861690372607,0.7978872868993017,0
366,-0.7957326562669587,0.6570778936494264,0
367,-0.6075384242828936,1.00493941792187,0
368,-0.6375041343722032,0.9463707524673883,0
369,-0.6091016222351586,0.7169876076729571,0
370,-0.509854208043134,0.8420761656360792,0
371,-0.4444800402145535,1.0368690564598957,0
372,-0.5833956079220075,0.8320225977902596,0
373,-0.48164366704283645,0.6408778489300715,0
374,-0.7359193164305249,0.9031220443203887,0
375,-0.9226958979428277,0.3836604568440879,0
376,-0.8820257684284752,0.8360585736287198,0
377,-0.6555730309239323,0.6896238513793487,0
378,-0.7176251863464865,0.5035675138908371,0
379,-0.7226305559187969,0.5664720050369001,0
380,-0.5352185214844982,0.6873966913871195,0
381,-0.5924015442306809,0.7800411941948759,0
382,-0.7535881909532829,0.5983336744696122,0
383,-0.8534834375248729,0.7943924905525117,0
384,-0.6152298174757351,0.4825699578407918,0
385,-0.8137321046713606,0.7212778153343782,0
386,-0.7384534854549932,0.850473187224751,0
387,-0.720481710276189,0.9213151831191964,0
388,-0.8886459401640215,0.7574396240617562,0
389,-0.8203417467956564,0.4666586583919925,0
390,-1.3512754460755803,0.575323094598142,0
391,-0.7692907747857091,0.7128232349393787,0
392,-0.5521170300389419,0.6917628333238844,0
393,-0.8432268261967607,0.43659052559795003,0
394,-0.8859383987571219,0.6737041009486056,0
395,-1.1265188824701804,0.3514864371413429,0
396,-0.8185067575627036,0.8813901078511194,0
397,-0.7820047316031752,0.7504435396864931,0
398,-0.8628426849996905,0.3677410505727563,0
399,-0.9220768160212723,0.6915858214446766,0
400,-0.9232478046797017,0.5799660464671922,0
401,-0.7744395569947833,0.9643431911482496,0
402,-0.5474706017790152,0.21018242254610875,0
403,-1.0817640907802062,0.7090165082260079,0
404,-0.8464672349356339,0.6535803749908391,0
405,-0.7029749531875236,0.7777790456185414,0
406,-1.2826588628270312,0.34196052548834527,0
407,-1.295594610835079,0.8278406196957495,0
408,-0.8351216321774354,0.4536757161064839,0
409,-0.8480103591727085,0.691901070074501,0
410,-0.8173877901154486,0.22173469795852552,0
411,-0.753912504062948,0.7523847345321337,0
412,-0.9424136961714729,0.56570468214026,0
413,-1.0621659923368136,0.8392326776365843,0
414,-1.093173165773792,0.4163107881324511,0
415,-0.8532752865158567,0.5376746221632154,0
416,-0.7851540894040872,0.24856899049143427,0
417,-0.78678841218591,0.355249250923982,0
418,-0.8886988554419415,0.5473091900845672,0
419,-1.039752595203844,-0.07962313539968241,0
420,-0.6031740665791798,0.4343837660500723,0
421,-1.0515111302221793,0.7420618403050205,0
422,-0.6150370210603483,0.4939135445019444,0
423,-0.591490100335557,0.54097264947616,0
424,-0.9860379402045611,0.3677629526800011,0
425,-0.6970453200316941,0.4453320396017701,0
426,-1.0657842690529733,0.48586503416824,0
427,-0.8014143051241867,0.3866375214734511,0
428,-0.8224714240207234,0.6961753415926274,0
429,-0.8969776873358764,0.6755539553191467,0
430,-0.874896715099287,0.579566156764598,0
431,-0.9247550776448976,0.4167258952334048,0
432,-1.1771765224632724,0.46297959996030835,0
433,-1.6831833066413289,0.2339568621366667,0
434,-1.0781436383088887,0.23936006453659536,0
435,-0.7078089812998511,0.15148435315983555,0
436,-0.9279464113939554,0.44577981450192955,0
437,-0.777281538363268,0.4747277186776039,0
438,-0.866005333700194,0.46337151743702454,0
439,-0.5856543139966257,0.09705502187177573,0
440,-1.248913936708398,0.364644395071697,0
441,-0.9199639870656867,0.5248297591600537,0
442,-0.9437489830131467,0.5554271980448915,0
443,-1.341243105243777,0.21633511300282415,0
444,-0.8468659107735081,0.26316471770603045,0
445,-0.8188640082823377,0.24603756101960678,0
446,-1.0444307982168937,0.4812869879420011,0
447,-0.8125913188473972,0.2775727587975962,0
448,-0.6703334650842849,0.2312332009946854,0
449,-0.8924059599166457,-0.19088931245643692,0
450,-0.8059224784155997,0.58458086434,0
451,-0.8454982524026254,0.15343036961043302,0
452,-0.7650404745097326,0.3293856563800989,0
453,-1.122166479342724,0.1005146288435444,0
454,-0.8751910619447771,0.11553351594251246,0
455,-1.1090289289068762,0.4827071252420819,0
456,-0.8161394898177684,0.49535276059597577,0
457,-1.0710388053064934,0.353249965217223,0
458,-0.5662407100672875,0.2101051313290669,0
459,-1.086165162819228,0.3923127772446106,0
460,-0.8510205670099198,-0.02057473029100851,0
461,-0.8716256522367816,0.4160630243877761,0
462,-1.2411538106938613,-0.11068684539241055,0
463,-1.1114261940098606,0.24400151123750544,0
464,-0.9646426042653065,0.3322550019453806,0
465,-1.1822349611449625,0.5205459785863913,0
466,-0.616214083632071,0.3099118919109341,0
467,-1.060227380129813,0.10921399378757238,0
468,-0.909592368176701,0.22195217363019948,0
469,-0.9448429169267912,0.06484438659211109,0
470,-0.9803529564132856,0.06418285339955013,0
471,-1.1929888275160734,-0.04111358340937893,0
472,-1.2785285853029795,0.33015927406472456,0
473,-1.2791293624163358,0.09444781814265509,0
474,-0.9741121866377214,0.257258049473203,0
475,-1.0730046478271595,0.30151707283334095,0
476,-1.0691825395344212,0.07635399720837045,0
477,-1.1114394158318892,-0.08660149405198428,0
478,-1.1053050096989026,0.08742145772829318,0
479,-0.9818085793339857,0.4567426022266091,0
480,-1.326406225948415,0.00694865631219499,0
481,-1.1799899195009642,0.24164378890691518,0
482,-0.8238665318569105,0.028292066003675384,0
483,-1.1587183329732518,0.2726494451380247,0
484,-0.9956959138865826,-0.2427098748532337,0
485,-1.143794313439776,0.10554593881837512,0
486,-1.1875564986868503,0.5973884492501037,0
487,-1.1966217541144304,0.034087909762378125,0
488,-0.9787648113353334,0.1006438720019939,0
489,-1.198808006279787,-0.04342233505864786,0
490,-0.9542530623839997,0.17764229953180632,0
491,-0.8800405021803008,0.05932442101707196,0
492,-1.060156398551435,0.06828888964619334,0
493,-1.0826055423819074,-0.22925048607114118,0
494,-1.2286300108823236,0.14113869640225218,0
495,-1.1134171155659225,-0.04562768455208829,0
496,-0.8710206008667905,-0.06370552984259825,0
497,-1.1234829638104682,0.23912395823515392,0
498,-1.1184892575746874,-0.31671230162165864,0
499,-1.134140557191897,0.013944883789591939,0
500,-0.6912465987398134,0.019087226122576264,0
501,-0.8604851810153058,-0.2518024834657013,0
502,-0.8559013073225081,-0.4102767514107005,0
503,-0.8146319091683741,0.1027715142879637,0
504,-0.5713875391512027,0.014839815573452413,0
505,-0.8758875832851706,-0.07528712914626001,0
506,-1.1481619729587702,-0.002408477647532062,0
507,-0.7934560838540579,-0.29427991592692493,0
508,-0.8901611149541067,0.28273753749516883,0
509,-1.2720195631197313,-0.4176830897392033,0
510,-1.215484797595277,-0.47018728261355003,0
511,-0.8049914777240996,-0.13302712320459942,0
512,-1.1935131487402855,-0.4337116712299966,0
513,-0.8487110624068026,-0.18818135756819557,0
514,-0.9997338077161286,-0.0494521196483481,0
515,-0.6584610026801945,-0.2146419544321122,0
516,-0.7627909169484215,0.13464468246606928,0
517,-0.9469245475423895,0.21196744205249185,0
518,-1.230927526474134,-0.04999841329977722,0
519,-0.7127308092210256,0.20595081299997772,0
520,-0.7974229927971553,0.090626407154277,0
521,-1.324727004261023,-0.0898497432037465,0
522,-0.9370445134580554,-0.21286209620206897,0
523,-1.2413546163057894,-0.24427279354086023,0
524,-0.6474512292577155,-0.19705853230015757,0
525,-1.1046279822456404,0.2247489015059892,0
526,-0.7987895591837325,-0.15871045742916265,0
527,-0.8503346187621659,-0.474464409758536,0
528,-1.1283280433751544,0.11539865943417227,0
529,-1.1509867252663577,-0.2071918010563589,0
530,-0.6888280431716706,-0.045962413538486374,0
531,-1.070524429721583,-0.3294411775013754,0
532,-1.0453799788638805,-0.04053463947511554,0
533,-1.1900544148498988,-0.14449174404296478,0
534,-0.8200320487124749,-0.1112681891196278,0
535,-0.9597714486191916,-0.5387261415073931,0
536,-0.8356008058790001,0.05982784235040911,0
537,-0.7645737600384387,-0.2370411620522085,0
538,-1.1000310734852423,-0.3836231117039982,0
539,-1.0284801841167184,-0.45107703428873513,0
540,-1.3232100220924503,-0.6823997135512812,0
541,-1.1555233080924914,-0.25429837442848524,0
542,-0.7934504722255573,0.12745046962719953,0
543,-0.8302167475579172,-0.1427669084654365,0
544,-0.5505376366353514,-0.35672412381511165,0
545,-0.6090120996650813,-0.016123638944490426,0
546,-0.9781360292276112,-0.18025152377683523,0
547,-0.9175213749278891,-0.29646840541308517,0
548,-0.7726730498473899,-0.2627081918865969,0
549,-0.8306060560475776,-0.24940405819384046,0
550,-0.9512875404445307,-0.47881279593732085,0
551,-0.7165097708769743,-0.1997169976994811,0
552,-0.8082779035283381,-0.500981420383511,0
553,-0.7682276308451876,-0.1669383379659833,0
554,-0.5109967264306304,-0.25330978936053655,0
555,-1.1539350724796835,-0.1945023656894485,0
556,-1.2220986169987296,-0.2240290919784358,0
557,-0.5771518692303055,-0.2669354465769417,0
558,-1.1563241027711397,-0.22830329804944063,0
559,-1.080926956894558,-0.461313184302642,0
560,-1.2329814946563618,-0.41588951361946913,0
561,-0.8737147958720435,-0.17905695406676914,0
562,-0.7665622520079132,-0.371485881087392,0
563,-0.8081414357980985,-0.1769277256285651,0
564,-0.9298863517454218,-0.46380557546300505,0
565,-0.9314458693138539,-0.622962354783783,0
566,-0.7789719003097371,-0.02294870467810034,0
567,-1.048617725242049,-0.34537403002988387,0
568,-0.8764966826040035,-0.68203915700851,0
569,-0.6915901721103177,-0.4496628174563504,0
570,-0.8033836977160675,-0.4839739140360143,0
571,-0.9467852562179515,-0.5222732734815404,0
572,-0.6051980987392811,-0.4146141827382624,0
573,-1.0050663470817551,-0.39898599310894195,0
574,-0.8273212386519534,-0.3385233704030697,0
575,-0.9072939518132573,-0.4757520205440787,0
576,-1.1695135421984948,-0.629147402566725,0
577,-1.2279027962508495,-0.474839367200755,0
578,-0.7401589710074793,-0.152971735570609,0
579,-1.1057864772220591,-0.5929343498377383,0
580,-0.5676593602846722,-0.5516166831578908,0
581,-0.8121560220637883,-0.46719606155616084,0
582,-1.1157286233348374,-0.5608175614764633,0
583,-0.5572997225884542,-0.3590039629256704,0
584,-0.5029514597191354,-0.4412347503505355,0
585,-1.0326438770633615,-0.4275151079468556,0
586,-0.9047294994208154,-0.47223641463798244,0
587,-0.6112741478358619,-0.06532478783477469,0
588,-0.791357317357088,-0.6279722032956945,0
589,-0.735850554201105,-0.47385879884755433,0
590,-0.8625434025820514,-0.6259969018590832,0
591,-0.9162479512586803,-0.6178908389146897,0
592,-1.079607592834214,-0.418012251413064,0
593,-0.7605802758830714,-0.5239411142096109,0
594,-1.256290232668828,-0.6117512560789223,0
595,-0.6009931322511984,-0.454123778847663,0
596,-0.9991545756942409,-0.6199998962829543,0
597,-0.7008672078885264,-0.6490514626950579,0
598,-0.6979511190122402,-0.889459517070881,0
599,-0.7800981217410141,-0.44478402407440965,0
600,-1.1635487192924696,-0.4643498010949335,0
601,-0.9587714737869542,-0.7129937338360748,0
602,-0.9258373698673903,-0.648229434665319,0
603,-0.7053858571986706,-0.6946929236828657,0
604,-0.9602978086063012,-0.5949047815994086,0
605,-0.7842287312387586,-0.6116123636369404,0
606,-1.2811688435139632,-0.44284788275246967,0
607,-0.694825909605625,-0.7101463586253364,0
608,-0.7451656357053149,-0.2874639240285084,0
609,-0.921390430506862,-0.6699739791725001,0
610,-0.6351752325591308,-0.7822494942243486,0
611,-0.6528650781365586,-0.8629348510957668,0
612,-0.6842527084518082,-0.8511749499510415,0
613,-1.1457227202082156,-0.8032013872273919,0
614,-0.8802750706408993,-0.8810606465098214,0
615,-0.7183805840682324,-0.7773919039273679,0
